;o;d;t;n
5080;108.0;186.0;1.0;2.0
5081;108.0;187.0;1.0;2.0
5082;108.0;189.0;1.0;2.0
5083;108.0;190.0;1.0;2.0
5084;108.0;192.0;1.0;2.0
5085;108.0;194.0;1.0;2.0
5086;108.0;197.0;1.0;2.0
5087;108.0;202.0;1.0;2.0
5088;108.0;203.0;1.0;2.0
5089;108.0;204.0;1.0;2.0
5090;108.0;205.0;1.0;2.0
5091;108.0;206.0;1.0;2.0
5092;108.0;211.0;1.0;3.0
5093;108.0;212.0;1.0;3.0
5094;108.0;214.0;1.0;3.0
5095;108.0;215.0;1.0;3.0
5096;108.0;216.0;1.0;3.0
5097;108.0;217.0;1.0;3.0
5098;108.0;219.0;1.0;3.0
5099;108.0;224.0;1.0;3.0
5100;108.0;225.0;1.0;3.0
5101;108.0;228.0;1.0;3.0
5102;108.0;229.0;1.0;3.0
5103;108.0;231.0;1.0;3.0
5104;108.0;232.0;1.0;3.0
5105;108.0;234.0;1.0;3.0
5106;108.0;236.0;1.0;3.0
5107;108.0;240.0;1.0;3.0
5108;108.0;246.0;1.0;3.0
5109;108.0;250.0;1.0;4.0
5110;108.0;251.0;1.0;4.0
5111;108.0;252.0;1.0;4.0
5112;108.0;253.0;1.0;4.0
5113;108.0;254.0;1.0;4.0
5114;108.0;255.0;1.0;4.0
5115;108.0;264.0;1.0;4.0
5116;108.0;266.0;1.0;4.0
5117;108.0;267.0;1.0;4.0
5118;108.0;268.0;1.0;4.0
5119;108.0;270.0;1.0;4.0
5120;108.0;271.0;1.0;4.0
5121;108.0;277.0;1.0;4.0
5122;108.0;278.0;1.0;4.0
5123;108.0;281.0;1.0;4.0
5124;108.0;283.0;1.0;4.0
5125;108.0;284.0;1.0;4.0
5126;108.0;286.0;1.0;4.0
5127;109.0;114.0;0.0;0.0
5128;109.0;157.0;0.0;1.0
5129;110.0;116.0;0.0;0.0
5130;110.0;117.0;0.0;0.0
5131;110.0;118.0;0.0;0.0
5132;110.0;119.0;0.0;0.0
5133;110.0;129.0;1.0;1.0
5134;110.0;130.0;1.0;1.0
5135;110.0;131.0;1.0;1.0
5136;110.0;132.0;1.0;1.0
5137;110.0;133.0;1.0;1.0
5138;110.0;135.0;1.0;1.0
5139;110.0;140.0;1.0;1.0
5140;110.0;141.0;1.0;1.0
5141;110.0;143.0;1.0;1.0
5142;110.0;147.0;1.0;1.0
5143;110.0;149.0;1.0;1.0
5144;110.0;151.0;1.0;1.0
5145;110.0;153.0;1.0;1.0
5146;110.0;155.0;1.0;1.0
5147;110.0;158.0;1.0;1.0
5148;110.0;161.0;1.0;1.0
5149;110.0;163.0;1.0;1.0
5150;110.0;164.0;1.0;1.0
5151;110.0;165.0;1.0;1.0
5152;110.0;171.0;1.0;2.0
5153;110.0;172.0;1.0;2.0
5154;110.0;173.0;1.0;2.0
5155;110.0;174.0;1.0;2.0
5156;110.0;175.0;1.0;2.0
5157;110.0;176.0;1.0;2.0
5158;110.0;183.0;1.0;2.0
5159;110.0;184.0;1.0;2.0
5160;110.0;186.0;1.0;2.0
5161;110.0;187.0;1.0;2.0
5162;110.0;189.0;1.0;2.0
5163;110.0;190.0;1.0;2.0
5164;110.0;192.0;1.0;2.0
5165;110.0;194.0;1.0;2.0
5166;110.0;197.0;1.0;2.0
5167;110.0;202.0;1.0;2.0
5168;110.0;203.0;1.0;2.0
5169;110.0;204.0;1.0;2.0
5170;110.0;205.0;1.0;2.0
5171;110.0;206.0;1.0;2.0
5172;110.0;211.0;1.0;3.0
5173;110.0;212.0;1.0;3.0
5174;110.0;214.0;1.0;3.0
5175;110.0;215.0;1.0;3.0
5176;110.0;216.0;1.0;3.0
5177;110.0;217.0;1.0;3.0
5178;110.0;219.0;1.0;3.0
5179;110.0;224.0;1.0;3.0
5180;110.0;225.0;1.0;3.0
5181;110.0;228.0;1.0;3.0
5182;110.0;229.0;1.0;3.0
5183;110.0;231.0;1.0;3.0
5184;110.0;232.0;1.0;3.0
5185;110.0;234.0;1.0;3.0
5186;110.0;236.0;1.0;3.0
5187;110.0;240.0;1.0;3.0
5188;110.0;246.0;1.0;3.0
5189;110.0;250.0;1.0;4.0
5190;110.0;251.0;1.0;4.0
5191;110.0;252.0;1.0;4.0
5192;110.0;253.0;1.0;4.0
5193;110.0;254.0;1.0;4.0
5194;110.0;255.0;1.0;4.0
5195;110.0;264.0;1.0;4.0
5196;110.0;266.0;1.0;4.0
5197;110.0;267.0;1.0;4.0
5198;110.0;268.0;1.0;4.0
5199;110.0;270.0;1.0;4.0
5200;110.0;271.0;1.0;4.0
5201;110.0;277.0;1.0;4.0
5202;110.0;278.0;1.0;4.0
5203;110.0;281.0;1.0;4.0
5204;110.0;283.0;1.0;4.0
5205;110.0;284.0;1.0;4.0
5206;110.0;286.0;1.0;4.0
5207;111.0;121.0;0.0;0.0
5208;112.0;115.0;0.0;0.0
5209;112.0;261.0;0.0;4.0
5210;112.0;280.0;0.0;4.0
5211;113.0;117.0;0.0;0.0
5212;113.0;118.0;0.0;0.0
5213;113.0;119.0;0.0;0.0
5214;113.0;129.0;1.0;1.0
5215;113.0;130.0;1.0;1.0
5216;113.0;131.0;1.0;1.0
5217;113.0;132.0;1.0;1.0
5218;113.0;133.0;1.0;1.0
5219;113.0;135.0;1.0;1.0
5220;113.0;140.0;1.0;1.0
5221;113.0;141.0;1.0;1.0
5222;113.0;143.0;1.0;1.0
5223;113.0;147.0;1.0;1.0
5224;113.0;149.0;1.0;1.0
5225;113.0;151.0;1.0;1.0
5226;113.0;153.0;1.0;1.0
5227;113.0;155.0;1.0;1.0
5228;113.0;158.0;1.0;1.0
5229;113.0;161.0;1.0;1.0
5230;113.0;163.0;1.0;1.0
5231;113.0;164.0;1.0;1.0
5232;113.0;165.0;1.0;1.0
5233;113.0;171.0;1.0;2.0
5234;113.0;172.0;1.0;2.0
5235;113.0;173.0;1.0;2.0
5236;113.0;174.0;1.0;2.0
5237;113.0;175.0;1.0;2.0
5238;113.0;176.0;1.0;2.0
5239;113.0;183.0;1.0;2.0
5240;113.0;184.0;1.0;2.0
5241;113.0;186.0;1.0;2.0
5242;113.0;187.0;1.0;2.0
5243;113.0;189.0;1.0;2.0
5244;113.0;190.0;1.0;2.0
5245;113.0;192.0;1.0;2.0
5246;113.0;194.0;1.0;2.0
5247;113.0;197.0;1.0;2.0
5248;113.0;202.0;1.0;2.0
5249;113.0;203.0;1.0;2.0
5250;113.0;204.0;1.0;2.0
5251;113.0;205.0;1.0;2.0
5252;113.0;206.0;1.0;2.0
5253;113.0;211.0;1.0;3.0
5254;113.0;212.0;1.0;3.0
5255;113.0;214.0;1.0;3.0
5256;113.0;215.0;1.0;3.0
5257;113.0;216.0;1.0;3.0
5258;113.0;217.0;1.0;3.0
5259;113.0;219.0;1.0;3.0
5260;113.0;224.0;1.0;3.0
5261;113.0;225.0;1.0;3.0
5262;113.0;228.0;1.0;3.0
5263;113.0;229.0;1.0;3.0
5264;113.0;231.0;1.0;3.0
5265;113.0;232.0;1.0;3.0
5266;113.0;234.0;1.0;3.0
5267;113.0;236.0;1.0;3.0
5268;113.0;240.0;1.0;3.0
5269;113.0;246.0;1.0;3.0
5270;113.0;250.0;1.0;4.0
5271;113.0;251.0;1.0;4.0
5272;113.0;252.0;1.0;4.0
5273;113.0;253.0;1.0;4.0
5274;113.0;254.0;1.0;4.0
5275;113.0;255.0;1.0;4.0
5276;113.0;264.0;1.0;4.0
5277;113.0;266.0;1.0;4.0
5278;113.0;267.0;1.0;4.0
5279;113.0;268.0;1.0;4.0
5280;113.0;270.0;1.0;4.0
5281;113.0;271.0;1.0;4.0
5282;113.0;277.0;1.0;4.0
5283;113.0;278.0;1.0;4.0
5284;113.0;281.0;1.0;4.0
5285;113.0;283.0;1.0;4.0
5286;113.0;284.0;1.0;4.0
5287;113.0;286.0;1.0;4.0
5288;114.0;116.0;0.0;0.0
5289;114.0;117.0;0.0;0.0
5290;114.0;118.0;0.0;0.0
5291;114.0;119.0;0.0;0.0
5292;114.0;129.0;1.0;1.0
5293;114.0;130.0;1.0;1.0
5294;114.0;131.0;1.0;1.0
5295;114.0;132.0;1.0;1.0
5296;114.0;133.0;1.0;1.0
5297;114.0;135.0;1.0;1.0
5298;114.0;140.0;1.0;1.0
5299;114.0;141.0;1.0;1.0
5300;114.0;143.0;1.0;1.0
5301;114.0;147.0;1.0;1.0
5302;114.0;149.0;1.0;1.0
5303;114.0;151.0;1.0;1.0
5304;114.0;153.0;1.0;1.0
5305;114.0;155.0;1.0;1.0
5306;114.0;158.0;1.0;1.0
5307;114.0;161.0;1.0;1.0
5308;114.0;163.0;1.0;1.0
5309;114.0;164.0;1.0;1.0
5310;114.0;165.0;1.0;1.0
5311;114.0;171.0;1.0;2.0
5312;114.0;172.0;1.0;2.0
5313;114.0;173.0;1.0;2.0
5314;114.0;174.0;1.0;2.0
5315;114.0;175.0;1.0;2.0
5316;114.0;176.0;1.0;2.0
5317;114.0;183.0;1.0;2.0
5318;114.0;184.0;1.0;2.0
5319;114.0;186.0;1.0;2.0
5320;114.0;187.0;1.0;2.0
5321;114.0;189.0;1.0;2.0
5322;114.0;190.0;1.0;2.0
5323;114.0;192.0;1.0;2.0
5324;114.0;194.0;1.0;2.0
5325;114.0;197.0;1.0;2.0
5326;114.0;202.0;1.0;2.0
5327;114.0;203.0;1.0;2.0
5328;114.0;204.0;1.0;2.0
5329;114.0;205.0;1.0;2.0
5330;114.0;206.0;1.0;2.0
5331;114.0;211.0;1.0;3.0
5332;114.0;212.0;1.0;3.0
5333;114.0;214.0;1.0;3.0
5334;114.0;215.0;1.0;3.0
5335;114.0;216.0;1.0;3.0
5336;114.0;217.0;1.0;3.0
5337;114.0;219.0;1.0;3.0
5338;114.0;224.0;1.0;3.0
5339;114.0;225.0;1.0;3.0
5340;114.0;228.0;1.0;3.0
5341;114.0;229.0;1.0;3.0
5342;114.0;231.0;1.0;3.0
5343;114.0;232.0;1.0;3.0
5344;114.0;234.0;1.0;3.0
5345;114.0;236.0;1.0;3.0
5346;114.0;240.0;1.0;3.0
5347;114.0;246.0;1.0;3.0
5348;114.0;250.0;1.0;4.0
5349;114.0;251.0;1.0;4.0
5350;114.0;252.0;1.0;4.0
5351;114.0;253.0;1.0;4.0
5352;114.0;254.0;1.0;4.0
5353;114.0;255.0;1.0;4.0
5354;114.0;264.0;1.0;4.0
5355;114.0;266.0;1.0;4.0
5356;114.0;267.0;1.0;4.0
5357;114.0;268.0;1.0;4.0
5358;114.0;270.0;1.0;4.0
5359;114.0;271.0;1.0;4.0
5360;114.0;277.0;1.0;4.0
5361;114.0;278.0;1.0;4.0
5362;114.0;281.0;1.0;4.0
5363;114.0;283.0;1.0;4.0
5364;114.0;284.0;1.0;4.0
5365;114.0;286.0;1.0;4.0
5366;115.0;127.0;1.0;1.0
5367;116.0;125.0;0.0;1.0
5368;116.0;169.0;0.0;2.0
5369;116.0;226.0;0.0;3.0
5370;116.0;263.0;0.0;4.0
5371;117.0;128.0;0.0;1.0
5372;117.0;213.0;0.0;3.0
5373;117.0;227.0;0.0;3.0
5374;118.0;126.0;0.0;1.0
5375;118.0;210.0;0.0;3.0
5376;118.0;249.0;0.0;4.0
5377;119.0;123.0;0.0;1.0
5378;119.0;156.0;0.0;1.0
5379;119.0;167.0;0.0;2.0
5380;119.0;198.0;0.0;2.0
5381;119.0;209.0;0.0;3.0
5382;120.0;124.0;0.0;1.0
5383;120.0;168.0;0.0;2.0
5384;120.0;248.0;0.0;4.0
5385;121.0;122.0;0.0;1.0
5386;121.0;137.0;0.0;1.0
5387;121.0;166.0;0.0;2.0
5388;121.0;180.0;0.0;2.0
5389;121.0;208.0;0.0;3.0
5390;121.0;222.0;0.0;3.0
5391;122.0;129.0;0.0;0.0
5392;122.0;130.0;0.0;0.0
5393;122.0;131.0;0.0;0.0
5394;122.0;132.0;0.0;0.0
5395;122.0;133.0;0.0;0.0
5396;122.0;135.0;0.0;0.0
5397;122.0;140.0;0.0;0.0
5398;122.0;141.0;0.0;0.0
5399;122.0;143.0;0.0;0.0
5400;122.0;147.0;0.0;0.0
5401;122.0;149.0;0.0;0.0
5402;122.0;151.0;0.0;0.0
5403;122.0;153.0;0.0;0.0
5404;122.0;155.0;0.0;0.0
5405;122.0;158.0;0.0;0.0
5406;122.0;161.0;0.0;0.0
5407;122.0;163.0;0.0;0.0
5408;122.0;164.0;0.0;0.0
5409;122.0;165.0;0.0;0.0
5410;122.0;171.0;1.0;1.0
5411;122.0;172.0;1.0;1.0
5412;122.0;173.0;1.0;1.0
5413;122.0;174.0;1.0;1.0
5414;122.0;175.0;1.0;1.0
5415;122.0;176.0;1.0;1.0
5416;122.0;183.0;1.0;1.0
5417;122.0;184.0;1.0;1.0
5418;122.0;186.0;1.0;1.0
5419;122.0;187.0;1.0;1.0
5420;122.0;189.0;1.0;1.0
5421;122.0;190.0;1.0;1.0
5422;122.0;192.0;1.0;1.0
5423;122.0;194.0;1.0;1.0
5424;122.0;197.0;1.0;1.0
5425;122.0;202.0;1.0;1.0
5426;122.0;203.0;1.0;1.0
5427;122.0;204.0;1.0;1.0
5428;122.0;205.0;1.0;1.0
5429;122.0;206.0;1.0;1.0
5430;122.0;211.0;1.0;2.0
5431;122.0;212.0;1.0;2.0
5432;122.0;214.0;1.0;2.0
5433;122.0;215.0;1.0;2.0
5434;122.0;216.0;1.0;2.0
5435;122.0;217.0;1.0;2.0
5436;122.0;219.0;1.0;2.0
5437;122.0;224.0;1.0;2.0
5438;122.0;225.0;1.0;2.0
5439;122.0;228.0;1.0;2.0
5440;122.0;229.0;1.0;2.0
5441;122.0;231.0;1.0;2.0
5442;122.0;232.0;1.0;2.0
5443;122.0;234.0;1.0;2.0
5444;122.0;236.0;1.0;2.0
5445;122.0;240.0;1.0;2.0
5446;122.0;246.0;1.0;2.0
5447;122.0;250.0;1.0;3.0
5448;122.0;251.0;1.0;3.0
5449;122.0;252.0;1.0;3.0
5450;122.0;253.0;1.0;3.0
5451;122.0;254.0;1.0;3.0
5452;122.0;255.0;1.0;3.0
5453;122.0;264.0;1.0;3.0
5454;122.0;266.0;1.0;3.0
5455;122.0;267.0;1.0;3.0
5456;122.0;268.0;1.0;3.0
5457;122.0;270.0;1.0;3.0
5458;122.0;271.0;1.0;3.0
5459;122.0;277.0;1.0;3.0
5460;122.0;278.0;1.0;3.0
5461;122.0;281.0;1.0;3.0
5462;122.0;283.0;1.0;3.0
5463;122.0;284.0;1.0;3.0
5464;122.0;286.0;1.0;3.0
5465;123.0;130.0;0.0;0.0
5466;123.0;131.0;0.0;0.0
5467;123.0;132.0;0.0;0.0
5468;123.0;133.0;0.0;0.0
5469;123.0;135.0;0.0;0.0
5470;123.0;140.0;0.0;0.0
5471;123.0;141.0;0.0;0.0
5472;123.0;143.0;0.0;0.0
5473;123.0;147.0;0.0;0.0
5474;123.0;149.0;0.0;0.0
5475;123.0;151.0;0.0;0.0
5476;123.0;153.0;0.0;0.0
5477;123.0;155.0;0.0;0.0
5478;123.0;158.0;0.0;0.0
5479;123.0;161.0;0.0;0.0
5480;123.0;163.0;0.0;0.0
5481;123.0;164.0;0.0;0.0
5482;123.0;165.0;0.0;0.0
5483;123.0;171.0;1.0;1.0
5484;123.0;172.0;1.0;1.0
5485;123.0;173.0;1.0;1.0
5486;123.0;174.0;1.0;1.0
5487;123.0;175.0;1.0;1.0
5488;123.0;176.0;1.0;1.0
5489;123.0;183.0;1.0;1.0
5490;123.0;184.0;1.0;1.0
5491;123.0;186.0;1.0;1.0
5492;123.0;187.0;1.0;1.0
5493;123.0;189.0;1.0;1.0
5494;123.0;190.0;1.0;1.0
5495;123.0;192.0;1.0;1.0
5496;123.0;194.0;1.0;1.0
5497;123.0;197.0;1.0;1.0
5498;123.0;202.0;1.0;1.0
5499;123.0;203.0;1.0;1.0
5500;123.0;204.0;1.0;1.0
5501;123.0;205.0;1.0;1.0
5502;123.0;206.0;1.0;1.0
5503;123.0;211.0;1.0;2.0
5504;123.0;212.0;1.0;2.0
5505;123.0;214.0;1.0;2.0
5506;123.0;215.0;1.0;2.0
5507;123.0;216.0;1.0;2.0
5508;123.0;217.0;1.0;2.0
5509;123.0;219.0;1.0;2.0
5510;123.0;224.0;1.0;2.0
5511;123.0;225.0;1.0;2.0
5512;123.0;228.0;1.0;2.0
5513;123.0;229.0;1.0;2.0
5514;123.0;231.0;1.0;2.0
5515;123.0;232.0;1.0;2.0
5516;123.0;234.0;1.0;2.0
5517;123.0;236.0;1.0;2.0
5518;123.0;240.0;1.0;2.0
5519;123.0;246.0;1.0;2.0
5520;123.0;250.0;1.0;3.0
5521;123.0;251.0;1.0;3.0
5522;123.0;252.0;1.0;3.0
5523;123.0;253.0;1.0;3.0
5524;123.0;254.0;1.0;3.0
5525;123.0;255.0;1.0;3.0
5526;123.0;264.0;1.0;3.0
5527;123.0;266.0;1.0;3.0
5528;123.0;267.0;1.0;3.0
5529;123.0;268.0;1.0;3.0
5530;123.0;270.0;1.0;3.0
5531;123.0;271.0;1.0;3.0
5532;123.0;277.0;1.0;3.0
5533;123.0;278.0;1.0;3.0
5534;123.0;281.0;1.0;3.0
5535;123.0;283.0;1.0;3.0
5536;123.0;284.0;1.0;3.0
5537;123.0;286.0;1.0;3.0
5538;124.0;131.0;0.0;0.0
5539;124.0;132.0;0.0;0.0
5540;124.0;133.0;0.0;0.0
5541;124.0;135.0;0.0;0.0
5542;124.0;140.0;0.0;0.0
5543;124.0;141.0;0.0;0.0
5544;124.0;143.0;0.0;0.0
5545;124.0;147.0;0.0;0.0
5546;124.0;149.0;0.0;0.0
5547;124.0;151.0;0.0;0.0
5548;124.0;153.0;0.0;0.0
5549;124.0;155.0;0.0;0.0
5550;124.0;158.0;0.0;0.0
5551;124.0;161.0;0.0;0.0
5552;124.0;163.0;0.0;0.0
5553;124.0;164.0;0.0;0.0
5554;124.0;165.0;0.0;0.0
5555;124.0;171.0;1.0;1.0
5556;124.0;172.0;1.0;1.0
5557;124.0;173.0;1.0;1.0
5558;124.0;174.0;1.0;1.0
5559;124.0;175.0;1.0;1.0
5560;124.0;176.0;1.0;1.0
5561;124.0;183.0;1.0;1.0
5562;124.0;184.0;1.0;1.0
5563;124.0;186.0;1.0;1.0
5564;124.0;187.0;1.0;1.0
5565;124.0;189.0;1.0;1.0
5566;124.0;190.0;1.0;1.0
5567;124.0;192.0;1.0;1.0
5568;124.0;194.0;1.0;1.0
5569;124.0;197.0;1.0;1.0
5570;124.0;202.0;1.0;1.0
5571;124.0;203.0;1.0;1.0
5572;124.0;204.0;1.0;1.0
5573;124.0;205.0;1.0;1.0
5574;124.0;206.0;1.0;1.0
5575;124.0;211.0;1.0;2.0
5576;124.0;212.0;1.0;2.0
5577;124.0;214.0;1.0;2.0
5578;124.0;215.0;1.0;2.0
5579;124.0;216.0;1.0;2.0
5580;124.0;217.0;1.0;2.0
5581;124.0;219.0;1.0;2.0
5582;124.0;224.0;1.0;2.0
5583;124.0;225.0;1.0;2.0
5584;124.0;228.0;1.0;2.0
5585;124.0;229.0;1.0;2.0
5586;124.0;231.0;1.0;2.0
5587;124.0;232.0;1.0;2.0
5588;124.0;234.0;1.0;2.0
5589;124.0;236.0;1.0;2.0
5590;124.0;240.0;1.0;2.0
5591;124.0;246.0;1.0;2.0
5592;124.0;250.0;1.0;3.0
5593;124.0;251.0;1.0;3.0
5594;124.0;252.0;1.0;3.0
5595;124.0;253.0;1.0;3.0
5596;124.0;254.0;1.0;3.0
5597;124.0;255.0;1.0;3.0
5598;124.0;264.0;1.0;3.0
5599;124.0;266.0;1.0;3.0
5600;124.0;267.0;1.0;3.0
5601;124.0;268.0;1.0;3.0
5602;124.0;270.0;1.0;3.0
5603;124.0;271.0;1.0;3.0
5604;124.0;277.0;1.0;3.0
5605;124.0;278.0;1.0;3.0
5606;124.0;281.0;1.0;3.0
5607;124.0;283.0;1.0;3.0
5608;124.0;284.0;1.0;3.0
5609;124.0;286.0;1.0;3.0
5610;125.0;133.0;0.0;0.0
5611;125.0;135.0;0.0;0.0
5612;125.0;140.0;0.0;0.0
5613;125.0;141.0;0.0;0.0
5614;125.0;143.0;0.0;0.0
5615;125.0;147.0;0.0;0.0
5616;125.0;149.0;0.0;0.0
5617;125.0;151.0;0.0;0.0
5618;125.0;153.0;0.0;0.0
5619;125.0;155.0;0.0;0.0
5620;125.0;158.0;0.0;0.0
5621;125.0;161.0;0.0;0.0
5622;125.0;163.0;0.0;0.0
5623;125.0;164.0;0.0;0.0
5624;125.0;165.0;0.0;0.0
5625;125.0;171.0;1.0;1.0
5626;125.0;172.0;1.0;1.0
5627;125.0;173.0;1.0;1.0
5628;125.0;174.0;1.0;1.0
5629;125.0;175.0;1.0;1.0
5630;125.0;176.0;1.0;1.0
5631;125.0;183.0;1.0;1.0
5632;125.0;184.0;1.0;1.0
5633;125.0;186.0;1.0;1.0
5634;125.0;187.0;1.0;1.0
5635;125.0;189.0;1.0;1.0
5636;125.0;190.0;1.0;1.0
5637;125.0;192.0;1.0;1.0
5638;125.0;194.0;1.0;1.0
5639;125.0;197.0;1.0;1.0
5640;125.0;202.0;1.0;1.0
5641;125.0;203.0;1.0;1.0
5642;125.0;204.0;1.0;1.0
5643;125.0;205.0;1.0;1.0
5644;125.0;206.0;1.0;1.0
5645;125.0;211.0;1.0;2.0
5646;125.0;212.0;1.0;2.0
5647;125.0;214.0;1.0;2.0
5648;125.0;215.0;1.0;2.0
5649;125.0;216.0;1.0;2.0
5650;125.0;217.0;1.0;2.0
5651;125.0;219.0;1.0;2.0
5652;125.0;224.0;1.0;2.0
5653;125.0;225.0;1.0;2.0
5654;125.0;228.0;1.0;2.0
5655;125.0;229.0;1.0;2.0
5656;125.0;231.0;1.0;2.0
5657;125.0;232.0;1.0;2.0
5658;125.0;234.0;1.0;2.0
5659;125.0;236.0;1.0;2.0
5660;125.0;240.0;1.0;2.0
5661;125.0;246.0;1.0;2.0
5662;125.0;250.0;1.0;3.0
5663;125.0;251.0;1.0;3.0
5664;125.0;252.0;1.0;3.0
5665;125.0;253.0;1.0;3.0
5666;125.0;254.0;1.0;3.0
5667;125.0;255.0;1.0;3.0
5668;125.0;264.0;1.0;3.0
5669;125.0;266.0;1.0;3.0
5670;125.0;267.0;1.0;3.0
5671;125.0;268.0;1.0;3.0
5672;125.0;270.0;1.0;3.0
5673;125.0;271.0;1.0;3.0
5674;125.0;277.0;1.0;3.0
5675;125.0;278.0;1.0;3.0
5676;125.0;281.0;1.0;3.0
5677;125.0;283.0;1.0;3.0
5678;125.0;284.0;1.0;3.0
5679;125.0;286.0;1.0;3.0
5680;126.0;132.0;0.0;0.0
5681;126.0;133.0;0.0;0.0
5682;126.0;135.0;0.0;0.0
5683;126.0;140.0;0.0;0.0
5684;126.0;141.0;0.0;0.0
5685;126.0;143.0;0.0;0.0
5686;126.0;147.0;0.0;0.0
5687;126.0;149.0;0.0;0.0
5688;126.0;151.0;0.0;0.0
5689;126.0;153.0;0.0;0.0
5690;126.0;155.0;0.0;0.0
5691;126.0;158.0;0.0;0.0
5692;126.0;161.0;0.0;0.0
5693;126.0;163.0;0.0;0.0
5694;126.0;164.0;0.0;0.0
5695;126.0;165.0;0.0;0.0
5696;126.0;171.0;1.0;1.0
5697;126.0;172.0;1.0;1.0
5698;126.0;173.0;1.0;1.0
5699;126.0;174.0;1.0;1.0
5700;126.0;175.0;1.0;1.0
5701;126.0;176.0;1.0;1.0
5702;126.0;183.0;1.0;1.0
5703;126.0;184.0;1.0;1.0
5704;126.0;186.0;1.0;1.0
5705;126.0;187.0;1.0;1.0
5706;126.0;189.0;1.0;1.0
5707;126.0;190.0;1.0;1.0
5708;126.0;192.0;1.0;1.0
5709;126.0;194.0;1.0;1.0
5710;126.0;197.0;1.0;1.0
5711;126.0;202.0;1.0;1.0
5712;126.0;203.0;1.0;1.0
5713;126.0;204.0;1.0;1.0
5714;126.0;205.0;1.0;1.0
5715;126.0;206.0;1.0;1.0
5716;126.0;211.0;1.0;2.0
5717;126.0;212.0;1.0;2.0
5718;126.0;214.0;1.0;2.0
5719;126.0;215.0;1.0;2.0
5720;126.0;216.0;1.0;2.0
5721;126.0;217.0;1.0;2.0
5722;126.0;219.0;1.0;2.0
5723;126.0;224.0;1.0;2.0
5724;126.0;225.0;1.0;2.0
5725;126.0;228.0;1.0;2.0
5726;126.0;229.0;1.0;2.0
5727;126.0;231.0;1.0;2.0
5728;126.0;232.0;1.0;2.0
5729;126.0;234.0;1.0;2.0
5730;126.0;236.0;1.0;2.0
5731;126.0;240.0;1.0;2.0
5732;126.0;246.0;1.0;2.0
5733;126.0;250.0;1.0;3.0
5734;126.0;251.0;1.0;3.0
5735;126.0;252.0;1.0;3.0
5736;126.0;253.0;1.0;3.0
5737;126.0;254.0;1.0;3.0
5738;126.0;255.0;1.0;3.0
5739;126.0;264.0;1.0;3.0
5740;126.0;266.0;1.0;3.0
5741;126.0;267.0;1.0;3.0
5742;126.0;268.0;1.0;3.0
5743;126.0;270.0;1.0;3.0
5744;126.0;271.0;1.0;3.0
5745;126.0;277.0;1.0;3.0
5746;126.0;278.0;1.0;3.0
5747;126.0;281.0;1.0;3.0
5748;126.0;283.0;1.0;3.0
5749;126.0;284.0;1.0;3.0
5750;126.0;286.0;1.0;3.0
5751;127.0;134.0;0.0;0.0
5752;128.0;135.0;0.0;0.0
5753;128.0;140.0;0.0;0.0
5754;128.0;141.0;0.0;0.0
5755;128.0;143.0;0.0;0.0
5756;128.0;147.0;0.0;0.0
5757;128.0;149.0;0.0;0.0
5758;128.0;151.0;0.0;0.0
5759;128.0;153.0;0.0;0.0
5760;128.0;155.0;0.0;0.0
5761;128.0;158.0;0.0;0.0
5762;128.0;161.0;0.0;0.0
5763;128.0;163.0;0.0;0.0
5764;128.0;164.0;0.0;0.0
5765;128.0;165.0;0.0;0.0
5766;128.0;171.0;1.0;1.0
5767;128.0;172.0;1.0;1.0
5768;128.0;173.0;1.0;1.0
5769;128.0;174.0;1.0;1.0
5770;128.0;175.0;1.0;1.0
5771;128.0;176.0;1.0;1.0
5772;128.0;183.0;1.0;1.0
5773;128.0;184.0;1.0;1.0
5774;128.0;186.0;1.0;1.0
5775;128.0;187.0;1.0;1.0
5776;128.0;189.0;1.0;1.0
5777;128.0;190.0;1.0;1.0
5778;128.0;192.0;1.0;1.0
5779;128.0;194.0;1.0;1.0
5780;128.0;197.0;1.0;1.0
5781;128.0;202.0;1.0;1.0
5782;128.0;203.0;1.0;1.0
5783;128.0;204.0;1.0;1.0
5784;128.0;205.0;1.0;1.0
5785;128.0;206.0;1.0;1.0
5786;128.0;211.0;1.0;2.0
5787;128.0;212.0;1.0;2.0
5788;128.0;214.0;1.0;2.0
5789;128.0;215.0;1.0;2.0
5790;128.0;216.0;1.0;2.0
5791;128.0;217.0;1.0;2.0
5792;128.0;219.0;1.0;2.0
5793;128.0;224.0;1.0;2.0
5794;128.0;225.0;1.0;2.0
5795;128.0;228.0;1.0;2.0
5796;128.0;229.0;1.0;2.0
5797;128.0;231.0;1.0;2.0
5798;128.0;232.0;1.0;2.0
5799;128.0;234.0;1.0;2.0
5800;128.0;236.0;1.0;2.0
5801;128.0;240.0;1.0;2.0
5802;128.0;246.0;1.0;2.0
5803;128.0;250.0;1.0;3.0
5804;128.0;251.0;1.0;3.0
5805;128.0;252.0;1.0;3.0
5806;128.0;253.0;1.0;3.0
5807;128.0;254.0;1.0;3.0
5808;128.0;255.0;1.0;3.0
5809;128.0;264.0;1.0;3.0
5810;128.0;266.0;1.0;3.0
5811;128.0;267.0;1.0;3.0
5812;128.0;268.0;1.0;3.0
5813;128.0;270.0;1.0;3.0
5814;128.0;271.0;1.0;3.0
5815;128.0;277.0;1.0;3.0
